V_tot T fraction 
0.0003 200.0 0.007631064653469884
0.00034285714285714285 200.0 0.005497096244435459
0.00038571428571428567 200.0 0.004195017327791075
0.00042857142857142855 200.0 0.003331311597036376
0.00047142857142857137 200.0 0.00272299034434581
0.0005142857142857143 200.0 0.0022749137953482265
0.0005571428571428572 200.0 0.0019332490088519799
0.0006 200.0 0.0016654635138587475
0.0006428571428571428 200.0 0.00145083899348092
0.0006857142857142857 200.0 0.001275606203084664
0.0007285714285714287 200.0 0.0011302853680842427
0.0007714285714285713 200.0 0.0010081533047836715
0.0008142857142857143 200.0 0.0009043197814817814
0.0008571428571428571 200.0 0.0008151495063698339
0.0009 200.0 0.0007378884163239213
0.000942857142857143 200.0 0.000670415099170153
0.0009857142857142857 200.0 0.00061107127765486
0.0003 197.55102040816325 0.009295667771009191
0.00034285714285714285 197.55102040816325 0.006567573434669082
0.00038571428571428567 197.55102040816325 0.00495116410455339
0.00042857142857142855 197.55102040816325 0.003901861638724908
0.00047142857142857137 197.55102040816325 0.0031745896052960665
0.0005142857142857143 197.55102040816325 0.0026453696998341935
0.0005571428571428572 197.55102040816325 0.002245602401435998
0.0006 197.55102040816325 0.0019345813425145858
0.0006428571428571428 197.55102040816325 0.0016867690400430143
0.0006857142857142857 197.55102040816325 0.0014854038217046082
0.0007285714285714287 197.55102040816325 0.0013190657063165238
0.0007714285714285713 197.55102040816325 0.0011797267045133891
0.0008142857142857143 197.55102040816325 0.0010615912014059002
0.0008571428571428571 197.55102040816325 0.0009603784325520502
0.0009 197.55102040816325 0.0008728631480789289
0.000942857142857143 197.55102040816325 0.0007965727410087545
0.0009857142857142857 197.55102040816325 0.0007295823019908321
0.0003 195.10204081632654 0.0113220453204573
0.00034285714285714285 195.10204081632654 0.00783041394616847
0.00038571428571428567 195.10204081632654 0.005820352727232532
0.00042857142857142855 195.10204081632654 0.004544259274327529
0.00047142857142857137 195.10204081632654 0.0036746711479868164
0.0005142857142857143 195.10204081632654 0.0030500705753570686
0.0005571428571428572 195.10204081632654 0.002583005825799218
0.0006 195.10204081632654 0.002222519534899804
0.0006428571428571428 195.10204081632654 0.001937125846329821
0.0006857142857142857 195.10204081632654 0.001706421315911837
0.0007285714285714287 195.10204081632654 0.0015166543505470713
0.0007714285714285713 195.10204081632654 0.0013582466716544278
0.0008142857142857143 195.10204081632654 0.0012243380335283129
0.0008571428571428571 195.10204081632654 0.0011098958577766213
0.0009 195.10204081632654 0.0010111508868897688
0.000942857142857143 195.10204081632654 0.0009252283356433747
0.0009857142857142857 195.10204081632654 0.0008499002542381841
0.0003 192.6530612244898 0.013835231578369854
0.00034285714285714285 192.6530612244898 0.009352276468583854
0.00038571428571428567 192.6530612244898 0.006840432156049047
0.00042857142857142855 192.6530612244898 0.005281702683841535
0.00047142857142857137 192.6530612244898 0.0042384649009723305
0.0005142857142857143 192.6530612244898 0.003499614339659466
0.0005571428571428572 192.6530612244898 0.0029532062254522574
0.0006 192.6530612244898 0.0025351863145950974
0.0006428571428571428 192.6530612244898 0.002206586426857297
0.0006857142857142857 192.6530612244898 0.001942486192325109
0.0007285714285714287 192.6530612244898 0.0017262783712003234
0.0007714285714285713 192.6530612244898 0.0015465074448020746
0.0008142857142857143 192.6530612244898 0.0013950372845066843
0.0008571428571428571 192.6530612244898 0.0012659428571951733
0.0009 192.6530612244898 0.0011548148270120013
0.000942857142857143 192.6530612244898 0.0010583091273558658
0.0009857142857142857 192.6530612244898 0.0009738469771066956
0.0003 190.20408163265307 0.016990825734874433
0.00034285714285714285 190.20408163265307 0.01122179561397135
0.00038571428571428567 190.20408163265307 0.008062301497199196
0.00042857142857142855 190.20408163265307 0.006145180345428106
0.00047142857142857137 190.20408163265307 0.004886049079995118
0.0005142857142857143 190.20408163265307 0.004007745107819799
0.0005571428571428572 190.20408163265307 0.0033660584398766636
0.0006 190.20408163265307 0.0028799298064385603
0.0006428571428571428 190.20408163265307 0.002500817284823917
0.0006857142857142857 190.20408163265307 0.002198099833725031
0.0007285714285714287 190.20408163265307 0.001951610920839003
0.0007714285714285713 190.20408163265307 0.0017475814329975807
