V_tot T iterations 
0.0003 195.9183673469388 9.0
0.00031428571428571427 195.9183673469388 9.0
0.0003285714285714285 195.9183673469388 8.0
0.00034285714285714285 195.9183673469388 8.0
0.00035714285714285714 195.9183673469388 8.0
0.0003714285714285714 195.9183673469388 7.0
0.00038571428571428567 195.9183673469388 7.0
0.00039999999999999996 195.9183673469388 7.0
0.00041428571428571426 195.9183673469388 7.0
0.00042857142857142855 195.9183673469388 7.0
0.00044285714285714284 195.9183673469388 7.0
0.00045714285714285713 195.9183673469388 7.0
0.00047142857142857137 195.9183673469388 6.0
0.0004857142857142857 195.9183673469388 7.0
0.0005 195.9183673469388 8.0
0.0005142857142857143 195.9183673469388 6.0
0.0005285714285714286 195.9183673469388 6.0
0.0005428571428571429 195.9183673469388 6.0
0.0005571428571428572 195.9183673469388 6.0
0.0005714285714285715 195.9183673469388 8.0
0.0005857142857142858 195.9183673469388 5.0
0.0006 195.9183673469388 6.0
0.0006142857142857142 195.9183673469388 5.0
0.0006285714285714286 195.9183673469388 5.0
0.0006428571428571428 195.9183673469388 5.0
0.0006571428571428572 195.9183673469388 5.0
0.0006714285714285714 195.9183673469388 5.0
0.0006857142857142857 195.9183673469388 5.0
0.0006999999999999999 195.9183673469388 6.0
0.0007142857142857143 195.9183673469388 5.0
0.0007285714285714287 195.9183673469388 5.0
0.0007428571428571429 195.9183673469388 6.0
0.0007571428571428572 195.9183673469388 6.0
0.0007714285714285713 195.9183673469388 7.0
0.0007857142857142857 195.9183673469388 6.0
0.0007999999999999999 195.9183673469388 7.0
0.0008142857142857143 195.9183673469388 6.0
0.0008285714285714285 195.9183673469388 6.0
0.0008428571428571428 195.9183673469388 11.0
0.0008571428571428571 195.9183673469388 7.0
0.0008714285714285715 195.9183673469388 7.0
0.0008857142857142858 195.9183673469388 6.0
0.0009 195.9183673469388 7.0
0.0009142857142857143 195.9183673469388 6.0
0.0009285714285714286 195.9183673469388 6.0
0.000942857142857143 195.9183673469388 7.0
0.0009571428571428571 195.9183673469388 8.0
0.0009714285714285714 195.9183673469388 7.0
0.0009857142857142857 195.9183673469388 7.0
0.001 195.9183673469388 7.0
0.0003 195.10204081632654 9.0
0.00031428571428571427 195.10204081632654 9.0
0.0003285714285714285 195.10204081632654 8.0
0.00034285714285714285 195.10204081632654 8.0
0.00035714285714285714 195.10204081632654 8.0
0.0003714285714285714 195.10204081632654 7.0
0.00038571428571428567 195.10204081632654 7.0
0.00039999999999999996 195.10204081632654 7.0
0.00041428571428571426 195.10204081632654 7.0
0.00042857142857142855 195.10204081632654 9.0
0.00044285714285714284 195.10204081632654 7.0
0.00045714285714285713 195.10204081632654 7.0
0.00047142857142857137 195.10204081632654 6.0
0.0004857142857142857 195.10204081632654 6.0
0.0005 195.10204081632654 6.0
0.0005142857142857143 195.10204081632654 6.0
0.0005285714285714286 195.10204081632654 6.0
0.0005428571428571429 195.10204081632654 6.0
0.0005571428571428572 195.10204081632654 6.0
0.0005714285714285715 195.10204081632654 6.0
0.0005857142857142858 195.10204081632654 10.0
0.0006 195.10204081632654 5.0
0.0006142857142857142 195.10204081632654 5.0
0.0006285714285714286 195.10204081632654 8.0
0.0006428571428571428 195.10204081632654 5.0
0.0006571428571428572 195.10204081632654 5.0
0.0006714285714285714 195.10204081632654 6.0
0.0006857142857142857 195.10204081632654 5.0
0.0006999999999999999 195.10204081632654 5.0
0.0007142857142857143 195.10204081632654 5.0
0.0007285714285714287 195.10204081632654 6.0
0.0007428571428571429 195.10204081632654 7.0
0.0007571428571428572 195.10204081632654 8.0
0.0007714285714285713 195.10204081632654 6.0
0.0007857142857142857 195.10204081632654 6.0
0.0007999999999999999 195.10204081632654 6.0
0.0008142857142857143 195.10204081632654 7.0
0.0008285714285714285 195.10204081632654 6.0
0.0008428571428571428 195.10204081632654 6.0
0.0008571428571428571 195.10204081632654 6.0
0.0008714285714285715 195.10204081632654 7.0
0.0008857142857142858 195.10204081632654 7.0
0.0009 195.10204081632654 6.0
0.0009142857142857143 195.10204081632654 7.0
0.0009285714285714286 195.10204081632654 6.0
0.000942857142857143 195.10204081632654 8.0
0.0009571428571428571 195.10204081632654 7.0
0.0009714285714285714 195.10204081632654 8.0
0.0009857142857142857 195.10204081632654 7.0
0.001 195.10204081632654 11.0
0.0003 194.28571428571428 9.0
0.00031428571428571427 194.28571428571428 10.0
0.0003285714285714285 194.28571428571428 8.0
0.00034285714285714285 194.28571428571428 8.0
0.00035714285714285714 194.28571428571428 8.0
0.0003714285714285714 194.28571428571428 8.0
0.00038571428571428567 194.28571428571428 7.0
0.00039999999999999996 194.28571428571428 7.0
0.00041428571428571426 194.28571428571428 7.0
0.00042857142857142855 194.28571428571428 7.0
0.00044285714285714284 194.28571428571428 7.0
0.00045714285714285713 194.28571428571428 7.0
0.00047142857142857137 194.28571428571428 8.0
0.0004857142857142857 194.28571428571428 7.0
0.0005 194.28571428571428 7.0
0.0005142857142857143 194.28571428571428 6.0
0.0005285714285714286 194.28571428571428 6.0
0.0005428571428571429 194.28571428571428 6.0
0.0005571428571428572 194.28571428571428 6.0
0.0005714285714285715 194.28571428571428 6.0
0.0005857142857142858 194.28571428571428 7.0
0.0006 194.28571428571428 5.0
0.0006142857142857142 194.28571428571428 5.0
0.0006285714285714286 194.28571428571428 8.0
0.0006428571428571428 194.28571428571428 9.0
0.0006571428571428572 194.28571428571428 6.0
0.0006714285714285714 194.28571428571428 6.0
0.0006857142857142857 194.28571428571428 5.0
0.0006999999999999999 194.28571428571428 6.0
0.0007142857142857143 194.28571428571428 5.0
0.0007285714285714287 194.28571428571428 6.0
0.0007428571428571429 194.28571428571428 6.0
0.0007571428571428572 194.28571428571428 6.0
0.0007714285714285713 194.28571428571428 7.0
0.0007857142857142857 194.28571428571428 6.0
0.0007999999999999999 194.28571428571428 6.0
0.0008142857142857143 194.28571428571428 6.0
0.0008285714285714285 194.28571428571428 10.0
0.0008428571428571428 194.28571428571428 8.0
0.0008571428571428571 194.28571428571428 6.0
0.0008714285714285715 194.28571428571428 7.0
0.0008857142857142858 194.28571428571428 6.0
0.0009 194.28571428571428 6.0
0.0009142857142857143 194.28571428571428 6.0
0.0009285714285714286 194.28571428571428 8.0
0.000942857142857143 194.28571428571428 7.0
0.0009571428571428571 194.28571428571428 9.0
0.0009714285714285714 194.28571428571428 7.0
0.0009857142857142857 194.28571428571428 7.0
0.001 194.28571428571428 7.0
0.0003 193.46938775510205 9.0
0.00031428571428571427 193.46938775510205 10.0
0.0003285714285714285 193.46938775510205 8.0
0.00034285714285714285 193.46938775510205 8.0
0.00035714285714285714 193.46938775510205 8.0
0.0003714285714285714 193.46938775510205 8.0
0.00038571428571428567 193.46938775510205 8.0
0.00039999999999999996 193.46938775510205 7.0
0.00041428571428571426 193.46938775510205 9.0
0.00042857142857142855 193.46938775510205 7.0
0.00044285714285714284 193.46938775510205 7.0
0.00045714285714285713 193.46938775510205 7.0
0.00047142857142857137 193.46938775510205 8.0
0.0004857142857142857 193.46938775510205 7.0
0.0005 193.46938775510205 8.0
0.0005142857142857143 193.46938775510205 8.0
0.0005285714285714286 193.46938775510205 6.0
0.0005428571428571429 193.46938775510205 6.0
0.0005571428571428572 193.46938775510205 6.0
0.0005714285714285715 193.46938775510205 7.0
0.0005857142857142858 193.46938775510205 6.0
0.0006 193.46938775510205 5.0
0.0006142857142857142 193.46938775510205 6.0
0.0006285714285714286 193.46938775510205 5.0
0.0006428571428571428 193.46938775510205 9.0
0.0006571428571428572 193.46938775510205 5.0
0.0006714285714285714 193.46938775510205 5.0
0.0006857142857142857 193.46938775510205 6.0
0.0006999999999999999 193.46938775510205 5.0
0.0007142857142857143 193.46938775510205 5.0
0.0007285714285714287 193.46938775510205 5.0
0.0007428571428571429 193.46938775510205 6.0
0.0007571428571428572 193.46938775510205 6.0
0.0007714285714285713 193.46938775510205 6.0
0.0007857142857142857 193.46938775510205 7.0
0.0007999999999999999 193.46938775510205 6.0
0.0008142857142857143 193.46938775510205 6.0
0.0008285714285714285 193.46938775510205 6.0
0.0008428571428571428 193.46938775510205 7.0
0.0008571428571428571 193.46938775510205 7.0
0.0008714285714285715 193.46938775510205 6.0
0.0008857142857142858 193.46938775510205 6.0
0.0009 193.46938775510205 6.0
0.0009142857142857143 193.46938775510205 8.0
0.0009285714285714286 193.46938775510205 6.0
0.000942857142857143 193.46938775510205 7.0
0.0009571428571428571 193.46938775510205 6.0
0.0009714285714285714 193.46938775510205 9.0
0.0009857142857142857 193.46938775510205 7.0
0.001 193.46938775510205 7.0
0.0003 192.6530612244898 9.0
0.00031428571428571427 192.6530612244898 11.0
0.0003285714285714285 192.6530612244898 8.0
0.00034285714285714285 192.6530612244898 8.0
0.00035714285714285714 192.6530612244898 8.0
0.0003714285714285714 192.6530612244898 9.0
0.00038571428571428567 192.6530612244898 7.0
0.00039999999999999996 192.6530612244898 7.0
0.00041428571428571426 192.6530612244898 7.0
0.00042857142857142855 192.6530612244898 7.0
0.00044285714285714284 192.6530612244898 7.0
0.00045714285714285713 192.6530612244898 7.0
0.00047142857142857137 192.6530612244898 7.0
0.0004857142857142857 192.6530612244898 6.0
0.0005 192.6530612244898 6.0
0.0005142857142857143 192.6530612244898 6.0
0.0005285714285714286 192.6530612244898 7.0
0.0005428571428571429 192.6530612244898 6.0
0.0005571428571428572 192.6530612244898 6.0
0.0005714285714285715 192.6530612244898 6.0
0.0005857142857142858 192.6530612244898 6.0
0.0006 192.6530612244898 5.0
0.0006142857142857142 192.6530612244898 5.0
0.0006285714285714286 192.6530612244898 5.0
0.0006428571428571428 192.6530612244898 6.0
0.0006571428571428572 192.6530612244898 5.0
0.0006714285714285714 192.6530612244898 6.0
0.0006857142857142857 192.6530612244898 5.0
0.0006999999999999999 192.6530612244898 5.0
0.0007142857142857143 192.6530612244898 5.0
0.0007285714285714287 192.6530612244898 10.0
0.0007428571428571429 192.6530612244898 6.0
0.0007571428571428572 192.6530612244898 6.0
0.0007714285714285713 192.6530612244898 6.0
0.0007857142857142857 192.6530612244898 7.0
0.0007999999999999999 192.6530612244898 7.0
0.0008142857142857143 192.6530612244898 6.0
0.0008285714285714285 192.6530612244898 6.0
0.0008428571428571428 192.6530612244898 6.0
0.0008571428571428571 192.6530612244898 9.0
0.0008714285714285715 192.6530612244898 7.0
0.0008857142857142858 192.6530612244898 7.0
0.0009 192.6530612244898 6.0
0.0009142857142857143 192.6530612244898 6.0
0.0009285714285714286 192.6530612244898 8.0
0.000942857142857143 192.6530612244898 8.0
0.0009571428571428571 192.6530612244898 9.0
0.0009714285714285714 192.6530612244898 8.0
0.0009857142857142857 192.6530612244898 7.0
0.001 192.6530612244898 7.0
0.0003 191.83673469387753 10.0
0.00031428571428571427 191.83673469387753 9.0
0.0003285714285714285 191.83673469387753 8.0
0.00034285714285714285 191.83673469387753 8.0
0.00035714285714285714 191.83673469387753 8.0
0.0003714285714285714 191.83673469387753 8.0
0.00038571428571428567 191.83673469387753 9.0
0.00039999999999999996 191.83673469387753 7.0
0.00041428571428571426 191.83673469387753 7.0
0.00042857142857142855 191.83673469387753 7.0
0.00044285714285714284 191.83673469387753 8.0
0.00045714285714285713 191.83673469387753 7.0
0.00047142857142857137 191.83673469387753 7.0
0.0004857142857142857 191.83673469387753 8.0
0.0005 191.83673469387753 6.0
0.0005142857142857143 191.83673469387753 6.0
0.0005285714285714286 191.83673469387753 6.0
0.0005428571428571429 191.83673469387753 6.0
0.0005571428571428572 191.83673469387753 6.0
0.0005714285714285715 191.83673469387753 6.0
0.0005857142857142858 191.83673469387753 7.0
0.0006 191.83673469387753 5.0
0.0006142857142857142 191.83673469387753 5.0
0.0006285714285714286 191.83673469387753 5.0
0.0006428571428571428 191.83673469387753 5.0
0.0006571428571428572 191.83673469387753 5.0
0.0006714285714285714 191.83673469387753 5.0
0.0006857142857142857 191.83673469387753 5.0
0.0006999999999999999 191.83673469387753 5.0
0.0007142857142857143 191.83673469387753 5.0
0.0007285714285714287 191.83673469387753 9.0
0.0007428571428571429 191.83673469387753 6.0
0.0007571428571428572 191.83673469387753 6.0
0.0007714285714285713 191.83673469387753 6.0
0.0007857142857142857 191.83673469387753 8.0
0.0007999999999999999 191.83673469387753 6.0
0.0008142857142857143 191.83673469387753 6.0
0.0008285714285714285 191.83673469387753 6.0
0.0008428571428571428 191.83673469387753 6.0
0.0008571428571428571 191.83673469387753 7.0
0.0008714285714285715 191.83673469387753 6.0
0.0008857142857142858 191.83673469387753 6.0
0.0009 191.83673469387753 6.0
0.0009142857142857143 191.83673469387753 6.0
0.0009285714285714286 191.83673469387753 7.0
0.000942857142857143 191.83673469387753 7.0
0.0009571428571428571 191.83673469387753 7.0
0.0009714285714285714 191.83673469387753 7.0
0.0009857142857142857 191.83673469387753 15.0
0.001 191.83673469387753 10.0
0.0003 191.0204081632653 10.0
0.00031428571428571427 191.0204081632653 9.0
0.0003285714285714285 191.0204081632653 8.0
0.00034285714285714285 191.0204081632653 9.0
0.00035714285714285714 191.0204081632653 8.0
0.0003714285714285714 191.0204081632653 8.0
0.00038571428571428567 191.0204081632653 10.0
0.00039999999999999996 191.0204081632653 8.0
0.00041428571428571426 191.0204081632653 7.0
0.00042857142857142855 191.0204081632653 7.0
0.00044285714285714284 191.0204081632653 7.0
0.00045714285714285713 191.0204081632653 7.0
0.00047142857142857137 191.0204081632653 7.0
0.0004857142857142857 191.0204081632653 9.0
0.0005 191.0204081632653 6.0
0.0005142857142857143 191.0204081632653 6.0
0.0005285714285714286 191.0204081632653 6.0
0.0005428571428571429 191.0204081632653 7.0
0.0005571428571428572 191.0204081632653 6.0
0.0005714285714285715 191.0204081632653 6.0
0.0005857142857142858 191.0204081632653 6.0
0.0006 191.0204081632653 6.0
0.0006142857142857142 191.0204081632653 8.0
0.0006285714285714286 191.0204081632653 5.0
0.0006428571428571428 191.0204081632653 5.0
0.0006571428571428572 191.0204081632653 5.0
0.0006714285714285714 191.0204081632653 5.0
0.0006857142857142857 191.0204081632653 5.0
0.0006999999999999999 191.0204081632653 5.0
0.0007142857142857143 191.0204081632653 5.0
0.0007285714285714287 191.0204081632653 5.0
0.0007428571428571429 191.0204081632653 5.0
0.0007571428571428572 191.0204081632653 6.0
0.0007714285714285713 191.0204081632653 9.0
0.0007857142857142857 191.0204081632653 6.0
0.0007999999999999999 191.0204081632653 6.0
0.0008142857142857143 191.0204081632653 7.0
0.0008285714285714285 191.0204081632653 6.0
0.0008428571428571428 191.0204081632653 6.0
0.0008571428571428571 191.0204081632653 8.0
0.0008714285714285715 191.0204081632653 9.0
0.0008857142857142858 191.0204081632653 7.0
0.0009 191.0204081632653 7.0
0.0009142857142857143 191.0204081632653 6.0
0.0009285714285714286 191.0204081632653 7.0
0.000942857142857143 191.0204081632653 8.0
0.0009571428571428571 191.0204081632653 7.0
0.0009714285714285714 191.0204081632653 7.0
0.0009857142857142857 191.0204081632653 7.0
0.001 191.0204081632653 8.0
0.0003 190.20408163265307 11.0
0.00031428571428571427 190.20408163265307 9.0
0.0003285714285714285 190.20408163265307 8.0
0.00034285714285714285 190.20408163265307 9.0
0.00035714285714285714 190.20408163265307 8.0
0.0003714285714285714 190.20408163265307 8.0
0.00038571428571428567 190.20408163265307 8.0
0.00039999999999999996 190.20408163265307 7.0
0.00041428571428571426 190.20408163265307 7.0
0.00042857142857142855 190.20408163265307 7.0
0.00044285714285714284 190.20408163265307 7.0
0.00045714285714285713 190.20408163265307 8.0
0.00047142857142857137 190.20408163265307 8.0
0.0004857142857142857 190.20408163265307 7.0
0.0005 190.20408163265307 6.0
0.0005142857142857143 190.20408163265307 6.0
0.0005285714285714286 190.20408163265307 7.0
0.0005428571428571429 190.20408163265307 6.0
0.0005571428571428572 190.20408163265307 6.0
0.0005714285714285715 190.20408163265307 6.0
0.0005857142857142858 190.20408163265307 6.0
0.0006 190.20408163265307 6.0
0.0006142857142857142 190.20408163265307 5.0
0.0006285714285714286 190.20408163265307 6.0
0.0006428571428571428 190.20408163265307 5.0
0.0006571428571428572 190.20408163265307 5.0
0.0006714285714285714 190.20408163265307 5.0
0.0006857142857142857 190.20408163265307 5.0
0.0006999999999999999 190.20408163265307 6.0
0.0007142857142857143 190.20408163265307 9.0
0.0007285714285714287 190.20408163265307 5.0
0.0007428571428571429 190.20408163265307 5.0
0.0007571428571428572 190.20408163265307 5.0
0.0007714285714285713 190.20408163265307 6.0
0.0007857142857142857 190.20408163265307 8.0
0.0007999999999999999 190.20408163265307 7.0
0.0008142857142857143 190.20408163265307 9.0
0.0008285714285714285 190.20408163265307 6.0
0.0008428571428571428 190.20408163265307 6.0
0.0008571428571428571 190.20408163265307 6.0
0.0008714285714285715 190.20408163265307 9.0
0.0008857142857142858 190.20408163265307 8.0
0.0009 190.20408163265307 6.0
0.0009142857142857143 190.20408163265307 11.0
0.0009285714285714286 190.20408163265307 6.0
0.000942857142857143 190.20408163265307 6.0
0.0009571428571428571 190.20408163265307 6.0
0.0009714285714285714 190.20408163265307 7.0
0.0009857142857142857 190.20408163265307 7.0
0.001 190.20408163265307 8.0
0.0003 189.38775510204084 9.0
0.00031428571428571427 189.38775510204084 9.0
0.0003285714285714285 189.38775510204084 8.0
0.00034285714285714285 189.38775510204084 9.0
0.00035714285714285714 189.38775510204084 8.0
0.0003714285714285714 189.38775510204084 8.0
0.00038571428571428567 189.38775510204084 8.0
0.00039999999999999996 189.38775510204084 7.0
0.00041428571428571426 189.38775510204084 7.0
0.00042857142857142855 189.38775510204084 7.0
